Id,SalePrice
2736,141859.2571122611
2737,121619.85605435392
2738,138164.90085957464
2739,156937.54166320642
2740,136848.25195042463
2741,144127.1295930034
2742,154081.9633920842
2743,164673.25391507268
2744,161717.92819673012
2745,138634.02776289292
2746,145167.064370216
2747,144622.60994217734
2748,120431.62606186561
2749,125493.6113093674
2750,129579.91464996243
2751,138262.8400640484
2752,176796.4936325984
2753,146502.0454690227
2754,219063.65420565623
2755,140320.735659392
2756,95671.02872524693
2757,64009.72416398982
2758,88020.65473754631
2759,175382.55691511725
2760,125608.20199561528
2761,140347.8415058801
2762,141219.60298921983
2763,184856.9188028686
2764,140025.39009998532
2765,286205.1344018675
2766,112314.84092439867
2767,89593.45422166307
2768,125828.93189127944
2769,130885.6927365565
2770,129591.56359203138
2771,98237.80276164244
2772,108479.97988068056
2773,170155.9393091081
2774,159310.1213424379
2775,108471.32777824702
2776,143192.0941868832
2777,162006.819696093
2778,100483.21469341447
2779,119856.34773113247
2780,96168.18724609881
2781,99150.9645566348
2782,101022.15275080872
2783,103834.28061910464
2784,121755.1186316852
2785,138601.75571433463
2786,65653.7669338731
2787,122938.54674474485
2788,76113.01382158705
2789,158771.94971124918
2790,91423.75061380996
2791,121262.67422266582
2792,56105.73851055847
2793,130049.66193376886
2794,103041.01278418073
2795,120036.00773272096
2796,99709.71420112457
2797,252841.01267383472
2798,104740.09840892004
2799,114254.24779901242
2800,70872.40762944499
2801,103942.43062954144
2802,127610.5060461733
2803,182681.9988003605
2804,126753.55230809932
2805,97317.13986618514
2806,81981.13744071063
2807,221772.39514037597
2808,144989.89422268906
2809,130280.4815555571
2810,123149.83143046415
2811,160240.99950794253
2812,165541.2606131136
2813,157615.67484914907
2814,162022.70074511526
2815,97266.02904506643
2816,242411.76053434933
2817,154554.68319023267
2818,135158.0127335964
2819,159573.89759157752
2820,138859.56852441182
2821,98746.50851732906
2822,173402.44446634944
2823,341767.2604979738
2824,177227.23198582727
2825,143615.36994776144
2826,134768.16921028052
2827,132940.56029200376
2828,225040.09821668576
2829,213944.34510896695
2830,232733.6491156064
2831,167962.98236920458
2832,260947.03078003792
2833,310025.8599190456
2834,225675.69518839274
2835,224381.19651915412
2836,187572.62798160652
2837,159436.96840646
2838,158550.85324160874
2839,180920.71452226196
2840,207658.9384024428
2841,203007.15709904328
2842,235072.54457269525
2843,150858.3436672802
2844,173415.83252339874
2845,124612.3869563907
2846,207143.63648586388
2847,217669.17735766925
2848,222563.05255150484
2849,198045.285708547
2850,271039.0835627366
2851,213131.9154967141
2852,244101.65257254592
2853,234754.7563634868
2854,134164.6078361485
2855,201914.17029165587
2856,198063.91105639774
2857,186283.78234741723
2858,204218.50051879845
2859,106763.83211169417
2860,139632.74112668604
2861,127332.5749764958
2862,178146.76127389775
2863,128009.0252625771
2864,261734.16806030276
2865,145028.744680676
2866,139602.45195966755
2867,110738.85943515686
2868,96067.82354716554
2869,101043.44132565652
2870,115524.71845704812
2871,80368.35224454105
2872,56844.19730398875
2873,95433.8106290984
2874,144475.56593680967
2875,124230.71314474124
2876,157634.10390191528
2877,153146.18204722984
2878,164372.2185897739
2879,144125.58554297942
2880,107513.31264577174
2881,146536.03418815703
2882,190102.2687394359
2883,206072.62617726863
2884,179516.92682589177
2885,184444.43555427788
2886,250008.6264472565
2887,105900.03027202135
2888,145500.70648505702
2889,58885.73851027542
2890,82702.46552159831
2891,146001.1556890025
2892,39173.71866618772
2893,65905.99865333499
2894,46883.588037713365
2895,366224.3093470975
2896,294935.82114424877
2897,221089.96419032893
2898,136035.5505237986
2899,200101.8975573683
2900,160835.79113539148
2901,218242.47314986604
2902,161466.67753625818
2903,331110.34724923497
2904,347623.16756959964
2905,73765.25106831813
2906,190174.3738222777
2907,109932.03777958674
2908,126790.17194431213
2909,140836.65333908025
2910,74495.47083737029
2911,80460.37665956018
2912,147040.34284759773
2913,80035.83732090634
2914,77387.35024883786
2915,86807.29505553811
2916,82457.45300952645
2917,177783.59614895136
2918,120393.12338812469
2919,216214.5225197038
